user_id,lifecycle_stage,days_since_signup,age_band,region,sessions_last_7d,exercises_completed_7d,streak_current,coins_balance,feature_ai_tutor_used,feature_leaderboard_viewed,feature_progress_checked,preferred_hour,notif_open_rate_30d,motivation_score,coins_balance_scaled,streak_scaled,time_window,sessions_last_7d_norm,exercises_completed_7d_norm,days_since_signup_norm,coins_balance_scaled_norm,streak_scaled_norm,notif_open_rate_30d_norm,motivation_score_norm,activeness_score,churn_risk,propensity_gamification,propensity_learning,propensity_achievement,propensity_social,dominant_drive
USR_001303,trial,2,25-34,tier2,5,3,7,24,True,True,True,15,0.504,0.71,2.0,3.0,late_afternoon,0.21739130434782608,0.15,0.011111111111111112,0.5027987282487452,0.5848770656813589,0.7439759036144578,0.7333333333333333,0.3222,0.6083,0.5438,0.66,0.84,0.91,social
USR_001304,trial,3,18-24,tier1,5,6,0,66,False,True,True,23,0.176,0.75,2.6125224135125684,0.0,night,0.21739130434782608,0.3,0.016666666666666666,0.6567864735177309,0.0,0.24999999999999994,0.7777777777777778,0.5,0.6266,0.3284,0.12,0.8667,1.0,social
USR_001305,trial,5,25-34,tier2,5,8,1,104,True,True,False,21,0.419,0.72,2.8916681496081527,1.0,night,0.21739130434782608,0.4,0.027777777777777776,0.7269635340701907,0.1949590218937863,0.6159638554216866,0.7444444444444445,0.6215,0.4507,0.461,0.76,0.4467,0.91,social
USR_001306,churned,37,35-44,tier1,0,1,0,47,False,False,True,21,0.074,0.12,2.405312426779558,0.0,night,0.0,0.05,0.20555555555555555,0.6046940146128323,0.0,0.09638554216867469,0.07777777777777778,0.1454,0.8836,0.3023,0.02,0.4467,0.3,achievement
USR_001307,churned,146,35-44,tier1,1,1,0,16,True,False,False,19,0.057,0.12,1.7603744277225881,0.0,evening,0.043478260869565216,0.05,0.8111111111111111,0.4425570117502649,0.0,0.07078313253012047,0.07777777777777778,0.1591,0.8833,0.2213,0.62,0.0467,0.3,learning
USR_001308,churned,56,25-34,tier3,2,0,0,11,False,False,False,20,0.12,0.25,1.5439593106327716,0.0,evening,0.08695652173913043,0.0,0.3111111111111111,0.3881503889269834,0.0,0.16566265060240964,0.22222222222222227,0.141,0.8326,0.1941,0.0,0.1333,0.12,gamification
USR_001309,inactive,83,18-24,tier2,0,1,0,20,False,False,False,23,0.022,0.25,1.8916681496081529,0.0,night,0.0,0.05,0.46111111111111114,0.4755641699458181,0.0,0.018072289156626502,0.22222222222222227,0.1454,0.8602,0.2378,0.02,0.1333,0.21,gamification
USR_001310,paid,96,35-44,tier2,9,8,16,293,False,True,True,8,0.379,0.78,3.5314066628037137,4.08746284125034,early_morning,0.391304347826087,0.4,0.5333333333333333,0.8877933894934262,0.7968877575573631,0.555722891566265,0.8111111111111111,0.7152,0.3296,0.8423,0.16,0.8867,0.91,social
USR_001311,paid,20,45+,tier3,5,4,3,112,False,True,True,20,0.448,0.63,2.9372912009775383,2.0,evening,0.21739130434782608,0.2,0.1111111111111111,0.7384331401738677,0.3899180437875726,0.6596385542168675,0.6444444444444445,0.3785,0.4727,0.5642,0.08,0.7867,0.82,social
USR_001312,paid,45,18-24,tier3,16,16,30,398,True,True,True,15,0.414,0.77,3.7211509500433038,4.954196310386876,late_afternoon,0.6956521739130435,0.8,0.25,0.9354949826516915,0.9658652669428303,0.6084337349397589,0.8,0.9746,0.2295,0.9507,0.92,0.88,0.82,gamification
USR_001313,paid,71,18-24,tier1,20,15,10,371,True,True,True,13,0.326,0.75,3.677615525610094,3.4594316186372978,afternoon,0.8695652173913043,0.75,0.39444444444444443,0.9245502046322979,0.6744474046779656,0.4759036144578313,0.7777777777777778,0.9787,0.2572,0.7995,0.9,0.8667,1.0,social
USR_001314,churned,127,25-34,tier2,2,0,0,1,False,False,True,12,0.053,0.32,0.43067655807339306,0.0,afternoon,0.08695652173913043,0.0,0.7055555555555556,0.10827181284292443,0.0,0.0647590361445783,0.30000000000000004,0.141,0.8317,0.0541,0.0,0.58,0.21,achievement
USR_001315,trial,5,35-44,tier2,2,5,5,50,False,False,False,17,0.159,0.38,2.4429806222085735,2.584962500721156,late_afternoon,0.08695652173913043,0.25,0.027777777777777776,0.6141637749913994,0.5039617607727125,0.22439759036144577,0.3666666666666667,0.362,0.7629,0.5591,0.1,0.22,0.21,gamification
USR_001316,trial,2,25-34,tier2,6,7,1,84,False,True,True,9,0.521,0.87,2.760374427722588,1.0,mid_morning,0.2608695652173913,0.35,0.011111111111111112,0.6939563758746375,0.1949590218937863,0.7695783132530121,0.9111111111111111,0.5876,0.4172,0.4445,0.14,0.9467,0.91,achievement
USR_001317,trial,2,18-24,tier3,3,2,3,14,True,False,True,17,0.405,0.67,1.6826061944859854,2.0,late_afternoon,0.13043478260869565,0.1,0.011111111111111112,0.4230061273655071,0.3899180437875726,0.5948795180722891,0.688888888888889,0.2307,0.7023,0.4065,0.64,0.8133,0.12,achievement
USR_001318,trial,6,18-24,tier1,5,3,2,21,False,True,True,18,0.428,0.78,1.9205726604783713,1.5849625007211563,evening,0.21739130434782608,0.15,0.03333333333333333,0.48283074559891703,0.3090027388789262,0.6295180722891566,0.8111111111111111,0.3222,0.5596,0.3959,0.06,0.8867,1.0,social
USR_001319,paid,45,18-24,tier2,17,20,4,359,True,True,True,20,0.458,0.67,3.65724206319215,2.321928094887362,evening,0.7391304347826086,1.0,0.25,0.919428329135415,0.4526808302869428,0.6746987951807228,0.688888888888889,0.9914,0.2385,0.6861,1.0,0.8133,0.91,learning
USR_001320,trial,0,18-24,tier2,3,7,6,49,False,True,False,14,0.197,0.51,2.4306765580733933,2.807354922057604,afternoon,0.13043478260869565,0.35,0.0,0.6110705410916697,0.5473191697130572,0.2816265060240964,0.5111111111111112,0.5089,0.7012,0.5792,0.14,0.3067,0.91,social
USR_001321,churned,58,25-34,tier2,2,1,0,7,False,False,False,6,0.102,0.26,1.2920296742201791,0.0,early_morning,0.08695652173913043,0.05,0.32222222222222224,0.32481543852877326,0.0,0.13855421686746988,0.23333333333333336,0.1738,0.8219,0.1624,0.02,0.14,0.21,social
USR_001322,paid,57,18-24,tier2,11,9,7,388,True,True,True,23,0.644,0.88,3.70538018120822,3.0,night,0.4782608695652174,0.45,0.31666666666666665,0.9315302213947989,0.5848770656813589,0.9548192771084337,0.9222222222222223,0.7992,0.2008,0.7582,0.78,0.9533,0.91,achievement
USR_001323,paid,74,25-34,tier3,9,14,13,301,False,True,True,19,0.475,0.68,3.548087797148054,3.8073549220576037,evening,0.391304347826087,0.7,0.4111111111111111,0.8919870160604666,0.7422781916068435,0.700301204819277,0.7000000000000001,0.9175,0.2579,0.8171,0.28,0.82,0.82,achievement
USR_001324,trial,6,18-24,tier2,11,3,1,18,False,True,True,15,0.203,0.41,1.8294828004351504,1.0,late_afternoon,0.4782608695652174,0.15,0.03333333333333333,0.4599308127058732,0.1949590218937863,0.29066265060240964,0.4,0.4735,0.6894,0.3274,0.06,0.64,0.91,social
USR_001325,trial,1,25-34,tier2,4,9,3,54,False,False,False,12,0.424,0.81,2.489896102404978,2.0,afternoon,0.17391304347826086,0.45,0.005555555555555556,0.6259582968803652,0.3899180437875726,0.6234939759036144,0.8444444444444446,0.6542,0.4417,0.5079,0.18,0.5067,0.21,gamification
USR_001326,churned,170,25-34,tier1,0,0,0,12,False,False,False,7,0.054,0.21,1.5936926411670824,0.0,early_morning,0.0,0.0,0.9444444444444444,0.4006533165990964,0.0,0.06626506024096385,0.17777777777777776,0.1172,0.8739,0.2003,0.0,0.1067,0.3,social
USR_001327,churned,131,25-34,tier1,0,0,0,0,False,False,False,21,0.07,0.11,0.0,0.0,night,0.0,0.0,0.7277777777777777,0.0,0.0,0.09036144578313253,0.06666666666666667,0.1172,0.8991,0.0,0.0,0.04,0.3,social
USR_001328,inactive,67,25-34,tier1,1,0,0,29,False,True,False,18,0.02,0.18,2.1132827525593787,0.0,evening,0.043478260869565216,0.0,0.37222222222222223,0.5312779402084316,0.0,0.015060240963855422,0.14444444444444446,0.1287,0.8885,0.2656,0.0,0.0867,1.0,social
USR_001329,churned,75,45+,tier3,2,1,0,30,False,False,False,19,0.042,0.31,2.133656214977323,0.0,evening,0.08695652173913043,0.05,0.4166666666666667,0.5363998157053146,0.0,0.048192771084337345,0.2888888888888889,0.1738,0.8249,0.2682,0.02,0.1733,0.12,gamification
USR_001330,paid,89,25-34,tier2,7,13,18,324,False,True,True,8,0.465,0.87,3.5936926411670824,4.247927513443585,early_morning,0.30434782608695654,0.65,0.49444444444444446,0.9034520448478416,0.8281717930966652,0.6852409638554217,0.9111111111111111,0.8753,0.2245,0.8658,0.26,0.9467,0.91,achievement
USR_001331,trial,2,18-24,tier1,5,3,4,42,False,False,False,17,0.2,0.45,2.336965027750064,2.321928094887362,late_afternoon,0.21739130434782608,0.15,0.011111111111111112,0.5875115219572629,0.4526808302869428,0.286144578313253,0.44444444444444453,0.3222,0.8114,0.5201,0.06,0.2667,0.3,gamification
USR_001332,churned,35,18-24,tier2,1,2,0,40,True,False,False,22,0.032,0.13,2.3073720570481235,0.0,night,0.043478260869565216,0.1,0.19444444444444445,0.5800718679402438,0.0,0.03313253012048192,0.0888888888888889,0.1951,0.8733,0.29,0.64,0.0533,0.21,learning
USR_001333,inactive,48,25-34,tier1,0,0,0,37,False,False,False,18,0.034,0.19,2.2601593585085435,0.0,evening,0.0,0.0,0.26666666666666666,0.5682026255487976,0.0,0.03614457831325301,0.15555555555555559,0.1172,0.8859,0.2841,0.0,0.0933,0.3,social
USR_001334,paid,77,35-44,tier2,14,8,15,362,True,True,True,17,0.424,0.78,3.6623983992959412,4.0,late_afternoon,0.6086956521739131,0.4,0.42777777777777776,0.9207246287531196,0.7798360875751452,0.6234939759036144,0.8111111111111111,0.8104,0.2832,0.8503,0.76,0.8867,0.91,social
USR_001335,paid,81,18-24,tier3,19,6,16,269,True,True,False,17,0.344,0.64,3.4784951415313494,4.08746284125034,late_afternoon,0.8260869565217391,0.3,0.45,0.8744914666907007,0.7968877575573631,0.503012048192771,0.6555555555555556,0.8157,0.3407,0.8357,0.72,0.3933,0.82,gamification
USR_001336,paid,46,18-24,tier2,21,13,22,313,True,True,True,18,0.612,0.7,3.572298714656796,4.523561956057013,evening,0.9130434782608695,0.65,0.25555555555555554,0.8980736253270319,0.8819092144288181,0.9066265060240963,0.7222222222222222,0.9688,0.197,0.89,0.86,0.8333,0.91,social
USR_001337,churned,35,25-34,tier2,1,1,0,25,False,False,False,18,0.077,0.19,2.0243691992404753,0.0,evening,0.043478260869565216,0.05,0.19444444444444445,0.5089251294420208,0.0,0.10090361445783133,0.15555555555555559,0.1591,0.8563,0.2545,0.02,0.0933,0.21,gamification
USR_001338,trial,4,45+,tier1,3,4,1,24,False,True,True,13,0.395,0.51,2.0,1.0,afternoon,0.13043478260869565,0.2,0.022222222222222223,0.5027987282487452,0.1949590218937863,0.5798192771084337,0.5111111111111112,0.3299,0.6562,0.3489,0.08,0.7067,1.0,social
USR_001339,inactive,17,18-24,tier2,0,0,0,2,False,False,False,16,0.019,0.09,0.6826061944859854,0.0,late_afternoon,0.0,0.0,0.09444444444444444,0.17160676324113452,0.0,0.013554216867469878,0.04444444444444444,0.1172,0.9204,0.0858,0.0,0.0267,0.21,social
USR_001340,trial,6,18-24,tier2,7,7,7,56,False,True,False,17,0.172,0.41,2.512088994921136,3.0,late_afternoon,0.30434782608695654,0.35,0.03333333333333333,0.6315375759470078,0.5848770656813589,0.24397590361445778,0.4,0.6131,0.6382,0.6082,0.14,0.24,0.91,social
USR_001341,trial,3,35-44,tier2,10,7,2,42,False,False,False,18,0.231,0.52,2.336965027750064,1.5849625007211563,evening,0.43478260869565216,0.35,0.016666666666666666,0.5875115219572629,0.3090027388789262,0.3328313253012048,0.5222222222222223,0.6855,0.6006,0.4483,0.14,0.3133,0.21,gamification
USR_001342,paid,9,25-34,tier3,7,17,24,450,True,True,True,19,0.596,0.91,3.797268159453102,4.643856189774724,evening,0.30434782608695654,0.85,0.05,0.9546308006962365,0.9053616605738856,0.8825301204819276,0.9555555555555556,0.9498,0.1683,0.93,0.94,0.9733,0.82,achievement
USR_001343,paid,90,35-44,tier2,7,15,27,445,True,True,True,18,0.589,0.64,3.7903412768461466,4.807354922057604,evening,0.30434782608695654,0.75,0.5,0.9528893868134837,0.9372372135006297,0.8719879518072288,0.6555555555555556,0.9201,0.2369,0.9451,0.9,0.7933,0.91,gamification
USR_001344,paid,100,18-24,tier3,20,14,19,375,False,False,True,20,0.324,0.57,3.684260882373545,4.321928094887363,evening,0.8695652173913043,0.7,0.5555555555555556,0.926220843097009,0.8425988740745155,0.47289156626506024,0.5777777777777777,0.9728,0.3084,0.8844,0.28,0.7467,0.12,gamification
USR_001345,trial,4,18-24,tier2,4,7,0,70,False,False,True,23,0.429,0.64,2.6485519224500402,0.0,night,0.17391304347826086,0.35,0.022222222222222223,0.6658442691543247,0.0,0.6310240963855421,0.6555555555555556,0.5354,0.5117,0.3329,0.14,0.7933,0.21,achievement
USR_001346,trial,2,45+,tier2,3,8,3,56,False,True,True,7,0.445,0.55,2.512088994921136,2.0,early_morning,0.13043478260869565,0.4,0.011111111111111112,0.6315375759470078,0.3899180437875726,0.6551204819277108,0.5555555555555556,0.5704,0.568,0.5107,0.16,0.7333,0.91,social
USR_001347,trial,4,18-24,tier1,7,2,3,28,False,False,False,16,0.357,0.64,2.0922185341675,2.0,late_afternoon,0.30434782608695654,0.1,0.022222222222222223,0.5259824090989363,0.3899180437875726,0.5225903614457831,0.6555555555555556,0.3145,0.6326,0.458,0.04,0.3933,0.3,gamification
USR_001348,paid,112,18-24,tier3,9,7,3,127,False,True,True,15,0.366,0.87,3.0147359065137516,2.0,late_afternoon,0.391304347826087,0.35,0.6222222222222222,0.757902689900471,0.3899180437875726,0.5361445783132529,0.9111111111111111,0.6622,0.3279,0.5739,0.14,0.9467,0.82,achievement
USR_001349,churned,53,25-34,tier2,2,0,0,49,False,False,False,16,0.034,0.24,2.4306765580733933,0.0,late_afternoon,0.08695652173913043,0.0,0.29444444444444445,0.6110705410916697,0.0,0.03614457831325301,0.21111111111111114,0.141,0.8614,0.3055,0.0,0.1267,0.21,gamification
USR_001350,trial,5,25-34,tier3,8,7,2,70,True,False,True,20,0.199,0.56,2.6485519224500402,1.5849625007211563,evening,0.34782608695652173,0.35,0.027777777777777776,0.6658442691543247,0.3090027388789262,0.28463855421686746,0.5666666666666668,0.638,0.5688,0.4874,0.74,0.74,0.12,learning
USR_001351,trial,7,18-24,tier2,7,3,0,36,True,False,True,16,0.185,0.57,2.2435894449529292,0.0,late_afternoon,0.30434782608695654,0.15,0.03888888888888889,0.5640369598173204,0.0,0.2635542168674698,0.5777777777777777,0.3702,0.688,0.282,0.66,0.7467,0.21,achievement
USR_001352,paid,54,18-24,tier1,15,9,7,296,True,True,True,12,0.545,0.7,3.5377146858629342,3.0,afternoon,0.6521739130434783,0.45,0.3,0.8893792224793962,0.5848770656813589,0.8057228915662651,0.7222222222222222,0.859,0.2546,0.7371,0.78,0.8333,1.0,social
USR_001353,paid,81,18-24,tier3,13,8,28,285,True,True,True,9,0.359,0.77,3.5142653016454535,4.857980995127573,mid_morning,0.5652173913043478,0.4,0.45,0.8834840621980133,0.9471072231886742,0.5256024096385542,0.8,0.7935,0.3095,0.9153,0.76,0.88,0.82,gamification
USR_001354,trial,3,35-44,tier2,9,5,3,65,False,False,False,19,0.384,0.46,2.6031788549643564,2.0,evening,0.391304347826087,0.25,0.016666666666666666,0.6544375088400515,0.3899180437875726,0.5632530120481928,0.45555555555555566,0.5442,0.635,0.5222,0.1,0.2733,0.21,gamification
USR_001355,trial,7,35-44,tier2,4,4,3,60,False,True,True,17,0.266,0.46,2.554229543378943,2.0,late_afternoon,0.17391304347826086,0.2,0.03888888888888889,0.6421316830331528,0.3899180437875726,0.38554216867469876,0.45555555555555566,0.3538,0.7047,0.516,0.08,0.6733,0.91,social
USR_001356,trial,0,18-24,tier1,4,6,0,72,False,True,False,18,0.395,0.61,2.665812336096604,0.0,evening,0.17391304347826086,0.3,0.0,0.6701835261695945,0.0,0.5798192771084337,0.6222222222222222,0.4735,0.6109,0.3351,0.12,0.3733,1.0,social
USR_001357,churned,131,45+,tier2,1,0,0,27,False,False,False,18,0.08,0.15,2.0704150712689535,0.0,evening,0.043478260869565216,0.0,0.7277777777777777,0.5205010323905325,0.0,0.10542168674698796,0.11111111111111112,0.1287,0.8795,0.2603,0.0,0.0667,0.21,gamification
USR_001358,trial,0,35-44,tier1,7,2,3,20,False,False,True,8,0.45,0.58,1.8916681496081529,2.0,early_morning,0.30434782608695654,0.1,0.0,0.4755641699458181,0.3899180437875726,0.6626506024096386,0.5888888888888889,0.3145,0.6783,0.4327,0.04,0.7533,0.3,achievement
USR_001359,trial,6,25-34,tier2,9,4,2,60,False,False,True,16,0.382,0.73,2.554229543378943,1.5849625007211563,late_afternoon,0.391304347826087,0.2,0.03333333333333333,0.6421316830331528,0.3090027388789262,0.5602409638554217,0.7555555555555555,0.4823,0.5208,0.4756,0.08,0.8533,0.21,achievement
USR_001360,paid,29,25-34,tier2,14,17,26,284,True,True,True,17,0.662,0.9,3.512088994921136,4.754887502163469,late_afternoon,0.6086956521739131,0.85,0.16111111111111112,0.8829369400713803,0.9270082166367787,0.9819277108433735,0.9444444444444445,0.9755,0.1271,0.905,0.94,0.9667,0.91,achievement
USR_001361,trial,7,18-24,tier3,10,7,6,84,False,False,True,19,0.407,0.82,2.760374427722588,2.807354922057604,evening,0.43478260869565216,0.35,0.03888888888888889,0.6939563758746375,0.5473191697130572,0.5978915662650601,0.8555555555555555,0.6855,0.3935,0.6206,0.14,0.9133,0.12,achievement
USR_001362,inactive,88,25-34,tier3,1,0,0,10,False,False,False,15,0.061,0.13,1.4898961024049782,0.0,late_afternoon,0.043478260869565216,0.0,0.4888888888888889,0.3745589327559926,0.0,0.07680722891566265,0.0888888888888889,0.1287,0.8912,0.1873,0.0,0.0533,0.12,gamification
USR_001363,paid,18,25-34,tier2,8,7,3,362,True,True,True,19,0.484,0.74,3.6623983992959412,2.0,evening,0.34782608695652173,0.35,0.1,0.9207246287531196,0.3899180437875726,0.7138554216867469,0.7666666666666667,0.638,0.3398,0.6553,0.74,0.86,0.91,social
USR_001364,trial,0,45+,tier2,9,1,4,12,False,False,True,17,0.436,0.65,1.5936926411670824,2.321928094887362,late_afternoon,0.391304347826087,0.05,0.0,0.4006533165990964,0.4526808302869428,0.641566265060241,0.6666666666666667,0.3069,0.6617,0.4267,0.02,0.8,0.21,achievement
USR_001365,paid,79,18-24,tier2,20,19,21,358,False,True,True,16,0.425,0.6,3.6555137312444637,4.459431618637297,late_afternoon,0.8695652173913043,0.95,0.4388888888888889,0.9189938275827707,0.8694064265717518,0.6249999999999999,0.611111111111111,0.992,0.2661,0.8942,0.38,0.7667,0.91,social
USR_001366,inactive,54,18-24,tier3,0,0,0,34,False,False,False,8,0.081,0.24,2.2090619551221677,0.0,early_morning,0.0,0.0,0.3,0.5553567708290562,0.0,0.1069277108433735,0.21111111111111114,0.1172,0.8568,0.2777,0.0,0.1267,0.12,gamification
USR_001367,trial,2,25-34,tier2,9,4,0,52,True,True,True,20,0.45,0.76,2.4668810662894636,0.0,evening,0.391304347826087,0.2,0.011111111111111112,0.6201723314356253,0.0,0.6626506024096386,0.788888888888889,0.4823,0.5329,0.3101,0.68,0.8733,0.91,social
USR_001368,churned,64,18-24,tier2,1,1,0,25,False,False,False,18,0.053,0.12,2.0243691992404753,0.0,evening,0.043478260869565216,0.05,0.35555555555555557,0.5089251294420208,0.0,0.0647590361445783,0.07777777777777778,0.1591,0.8845,0.2545,0.02,0.0467,0.21,gamification
USR_001369,trial,5,25-34,tier1,7,6,3,66,True,False,False,18,0.31,0.48,2.6125224135125684,2.0,evening,0.30434782608695654,0.3,0.027777777777777776,0.6567864735177309,0.3899180437875726,0.4518072289156626,0.4777777777777778,0.5529,0.596,0.5234,0.72,0.2867,0.3,learning
USR_001370,trial,3,25-34,tier2,3,4,2,44,False,False,True,19,0.195,0.59,2.3652123889719707,1.5849625007211563,evening,0.13043478260869565,0.2,0.016666666666666666,0.5946128906066416,0.3090027388789262,0.27861445783132527,0.6,0.3299,0.759,0.4518,0.08,0.76,0.21,achievement
USR_001371,trial,0,25-34,tier2,9,9,6,135,True,True,True,17,0.487,0.64,3.0524041019427677,2.807354922057604,late_afternoon,0.391304347826087,0.45,0.0,0.7673724502790383,0.5473191697130572,0.7183734939759036,0.6555555555555556,0.763,0.4281,0.6573,0.78,0.7933,0.91,social
USR_001372,paid,45,18-24,tier3,8,5,27,252,False,True,True,22,0.469,0.62,3.438088195871358,4.807354922057604,night,0.34782608695652173,0.25,0.25,0.8643331862455707,0.9372372135006297,0.6912650602409638,0.6333333333333333,0.5177,0.4196,0.9008,0.1,0.78,0.82,gamification
USR_001373,paid,112,18-24,tier2,16,9,29,329,True,True,True,19,0.253,0.52,3.6031788549643564,4.906890595608519,evening,0.6956521739130435,0.45,0.6222222222222222,0.9058368729644241,0.9566425910596553,0.36596385542168675,0.5222222222222223,0.8713,0.3776,0.9312,0.78,0.7133,0.91,gamification
USR_001374,trial,6,18-24,tier2,4,10,7,100,True,True,True,21,0.223,0.53,2.867535604316286,3.0,night,0.17391304347826086,0.5,0.03333333333333333,0.7208966275291128,0.5848770656813589,0.3207831325301205,0.5333333333333334,0.708,0.54,0.6529,0.8,0.72,0.91,social
USR_001375,churned,177,35-44,tier2,2,0,0,36,False,False,False,21,0.122,0.29,2.2435894449529292,0.0,night,0.08695652173913043,0.0,0.9833333333333333,0.5640369598173204,0.0,0.1686746987951807,0.26666666666666666,0.141,0.82,0.282,0.0,0.16,0.21,gamification
USR_001376,trial,4,25-34,tier3,11,6,5,60,False,True,False,10,0.481,0.84,2.554229543378943,2.584962500721156,mid_morning,0.4782608695652174,0.3,0.022222222222222223,0.6421316830331528,0.5039617607727125,0.7093373493975903,0.8777777777777778,0.6542,0.3762,0.573,0.12,0.5267,0.82,social
USR_001377,paid,70,35-44,tier1,5,6,7,251,True,True,True,6,0.31,0.67,3.4356274602409247,3.0,early_morning,0.21739130434782608,0.3,0.3888888888888889,0.8637145588728016,0.5848770656813589,0.4518072289156626,0.688888888888889,0.5,0.4554,0.7243,0.72,0.8133,1.0,social
USR_001378,churned,108,35-44,tier1,2,1,0,32,False,False,False,17,0.059,0.32,2.1725022968909635,0.0,late_afternoon,0.08695652173913043,0.05,0.6,0.5461656959971272,0.0,0.07379518072289155,0.30000000000000004,0.1738,0.8168,0.2731,0.02,0.18,0.3,social
USR_001379,trial,7,18-24,tier2,8,9,0,135,False,False,True,23,0.24,0.76,3.0524041019427677,0.0,night,0.34782608695652173,0.45,0.03888888888888889,0.7673724502790383,0.0,0.3463855421686747,0.788888888888889,0.7432,0.443,0.3837,0.18,0.8733,0.21,achievement
USR_001380,inactive,30,45+,tier1,0,0,0,5,False,True,False,17,0.026,0.24,1.1132827525593785,0.0,late_afternoon,0.0,0.0,0.16666666666666666,0.27987857608405897,0.0,0.024096385542168672,0.21111111111111114,0.1172,0.8733,0.1399,0.0,0.1267,1.0,social
USR_001381,paid,67,25-34,tier2,7,8,11,218,False,True,True,19,0.282,0.51,3.34841853058259,3.5849625007211565,evening,0.30434782608695654,0.4,0.37222222222222223,0.8417902894107291,0.6989207826664989,0.4096385542168674,0.5111111111111112,0.6701,0.4449,0.7704,0.16,0.7067,0.91,social
USR_001382,trial,1,45+,tier1,2,4,3,56,False,True,False,12,0.265,0.36,2.512088994921136,2.0,afternoon,0.08695652173913043,0.2,0.005555555555555556,0.6315375759470078,0.3899180437875726,0.38403614457831325,0.3444444444444445,0.3069,0.8277,0.5107,0.08,0.2067,1.0,social
USR_001383,churned,129,25-34,tier1,2,1,0,18,False,True,False,12,0.031,0.15,1.8294828004351504,0.0,afternoon,0.08695652173913043,0.05,0.7166666666666667,0.4599308127058732,0.0,0.03162650602409638,0.11111111111111112,0.1738,0.8762,0.23,0.02,0.0667,1.0,social
USR_001384,trial,3,35-44,tier2,4,2,3,10,True,True,True,6,0.291,0.67,1.4898961024049782,2.0,early_morning,0.17391304347826086,0.1,0.016666666666666666,0.3745589327559926,0.3899180437875726,0.4231927710843373,0.688888888888889,0.2501,0.734,0.3822,0.64,0.8133,0.91,social
USR_001385,paid,96,18-24,tier2,17,5,32,137,True,True,True,17,0.594,0.85,3.0614748460257584,5.044394119358453,late_afternoon,0.7391304347826086,0.25,0.5333333333333333,0.7696528295736371,0.9834501435568916,0.8795180722891566,0.888888888888889,0.7364,0.245,0.8766,0.7,0.9333,0.91,achievement
USR_001386,paid,82,18-24,tier3,6,9,17,146,True,True,True,23,0.454,0.64,3.1007301047303204,4.169925001442312,night,0.2608695652173913,0.45,0.45555555555555555,0.7795215766505017,0.8129644996516386,0.6686746987951807,0.6555555555555556,0.7006,0.3524,0.7962,0.78,0.7933,0.82,social
USR_001387,churned,78,18-24,tier2,2,0,0,4,False,False,False,10,0.068,0.15,1.0,0.0,mid_morning,0.08695652173913043,0.0,0.43333333333333335,0.2513993641243726,0.0,0.08734939759036145,0.11111111111111112,0.141,0.8782,0.1257,0.0,0.0667,0.21,social
USR_001388,churned,36,25-34,tier1,2,0,0,35,False,False,True,16,0.083,0.3,2.226565505118757,0.0,late_afternoon,0.08695652173913043,0.0,0.2,0.5597571521681179,0.0,0.10993975903614459,0.2777777777777778,0.141,0.8287,0.2799,0.0,0.5667,0.3,achievement
USR_001389,churned,31,45+,tier2,1,0,0,8,False,False,False,17,0.128,0.35,1.3652123889719707,0.0,late_afternoon,0.043478260869565216,0.0,0.17222222222222222,0.34321352648226905,0.0,0.17771084337349397,0.33333333333333337,0.1287,0.8051,0.1716,0.0,0.2,0.21,social
USR_001390,trial,0,18-24,tier2,4,3,7,27,True,False,False,20,0.158,0.53,2.0704150712689535,3.0,evening,0.17391304347826086,0.15,0.0,0.5205010323905325,0.5848770656813589,0.2228915662650602,0.5333333333333334,0.2994,0.8086,0.5527,0.66,0.32,0.21,learning
USR_001391,trial,7,35-44,tier3,9,4,0,44,False,False,True,7,0.207,0.66,2.3652123889719707,0.0,early_morning,0.391304347826087,0.2,0.03888888888888889,0.5946128906066416,0.0,0.2966867469879518,0.6777777777777778,0.4823,0.6017,0.2973,0.08,0.8067,0.12,achievement
USR_001392,trial,0,25-34,tier3,11,7,1,42,False,False,True,14,0.197,0.57,2.336965027750064,1.0,afternoon,0.4782608695652174,0.35,0.0,0.5875115219572629,0.1949590218937863,0.2816265060240964,0.5777777777777777,0.708,0.584,0.3912,0.14,0.7467,0.12,achievement
USR_001393,paid,76,18-24,tier3,15,17,8,506,False,False,True,21,0.547,0.69,3.86999147682015,3.1699250014423126,night,0.6521739130434783,0.85,0.4222222222222222,0.9729133964393273,0.6180054777578524,0.8087349397590361,0.711111111111111,0.9779,0.214,0.7955,0.34,0.8267,0.12,achievement
USR_001394,paid,73,25-34,tier3,15,5,15,247,False,True,True,16,0.327,0.95,3.4256858891975024,4.0,late_afternoon,0.6521739130434783,0.25,0.40555555555555556,0.861215254234088,0.7798360875751452,0.47740963855421686,1.0,0.6931,0.3057,0.8205,0.1,1.0,0.82,achievement
USR_001395,churned,174,25-34,tier1,0,0,0,48,False,False,True,15,0.105,0.34,2.418123910244335,0.0,late_afternoon,0.0,0.0,0.9666666666666667,0.6079148134093673,0.0,0.1430722891566265,0.3222222222222223,0.1172,0.8196,0.304,0.0,0.5933,0.3,achievement
USR_001396,paid,33,35-44,tier3,9,15,17,420,False,False,True,8,0.447,0.79,3.754498876283804,4.169925001442312,early_morning,0.391304347826087,0.75,0.18333333333333332,0.9438786301034198,0.8129644996516386,0.6581325301204819,0.8222222222222223,0.9344,0.2296,0.8784,0.3,0.8933,0.12,achievement
