user_id,lifecycle_stage,days_since_signup,age_band,region,sessions_last_7d,exercises_completed_7d,streak_current,coins_balance,feature_ai_tutor_used,feature_leaderboard_viewed,feature_progress_checked,preferred_hour,notif_open_rate_30d,motivation_score,coins_balance_scaled,streak_scaled,time_window,sessions_last_7d_norm,exercises_completed_7d_norm,days_since_signup_norm,coins_balance_scaled_norm,streak_scaled_norm,notif_open_rate_30d_norm,motivation_score_norm,activeness_score,churn_risk,propensity_gamification,propensity_learning,propensity_achievement,propensity_social,dominant_drive,segment_id,segment_name
USR_001310,paid,96,35-44,tier2,9,8,16,293,False,True,True,8,0.379,0.78,3.5314066628037137,4.08746284125034,early_morning,0.391304347826087,0.4,0.5333333333333333,0.8877933894934262,0.7968877575573631,0.555722891566265,0.8111111111111111,0.7152,0.3296,0.8423,0.16,0.8867,0.91,social,7,Segment_7
USR_001311,paid,20,45+,tier3,5,4,3,112,False,True,True,20,0.448,0.63,2.9372912009775383,2.0,evening,0.217391304347826,0.2,0.1111111111111111,0.7384331401738677,0.3899180437875726,0.6596385542168675,0.6444444444444445,0.3785,0.4727,0.5642,0.08,0.7867,0.82,social,3,Segment_3
USR_001312,paid,45,18-24,tier3,16,16,30,398,True,True,True,15,0.414,0.77,3.721150950043304,4.954196310386876,late_afternoon,0.6956521739130435,0.8,0.25,0.9354949826516916,0.9658652669428304,0.6084337349397589,0.8,0.9746,0.2295,0.9507,0.92,0.88,0.82,gamification,2,Segment_2
USR_001313,paid,71,18-24,tier1,20,15,10,371,True,True,True,13,0.326,0.75,3.677615525610094,3.4594316186372978,afternoon,0.8695652173913043,0.75,0.3944444444444444,0.924550204632298,0.6744474046779656,0.4759036144578313,0.7777777777777778,0.9787,0.2572,0.7995,0.9,0.8667,1.0,social,2,Segment_2
USR_001314,churned,127,25-34,tier2,2,0,0,1,False,False,True,12,0.053,0.32,0.430676558073393,0.0,afternoon,0.0869565217391304,0.0,0.7055555555555556,0.1082718128429244,0.0,0.0647590361445783,0.3,0.141,0.8317,0.0541,0.0,0.58,0.21,achievement,0,Segment_0
USR_001315,trial,5,35-44,tier2,2,5,5,50,False,False,False,17,0.159,0.38,2.442980622208573,2.584962500721156,late_afternoon,0.0869565217391304,0.25,0.0277777777777777,0.6141637749913994,0.5039617607727125,0.2243975903614457,0.3666666666666667,0.362,0.7629,0.5591,0.1,0.22,0.21,gamification,5,Segment_5
USR_001316,trial,2,25-34,tier2,6,7,1,84,False,True,True,9,0.521,0.87,2.760374427722588,1.0,mid_morning,0.2608695652173913,0.35,0.0111111111111111,0.6939563758746375,0.1949590218937863,0.7695783132530121,0.9111111111111112,0.5876,0.4172,0.4445,0.14,0.9467,0.91,achievement,3,Segment_3
USR_001317,trial,2,18-24,tier3,3,2,3,14,True,False,True,17,0.405,0.67,1.6826061944859854,2.0,late_afternoon,0.1304347826086956,0.1,0.0111111111111111,0.4230061273655071,0.3899180437875726,0.5948795180722891,0.688888888888889,0.2307,0.7023,0.4065,0.64,0.8133,0.12,achievement,6,Segment_6
USR_001318,trial,6,18-24,tier1,5,3,2,21,False,True,True,18,0.428,0.78,1.9205726604783715,1.5849625007211563,evening,0.217391304347826,0.15,0.0333333333333333,0.482830745598917,0.3090027388789262,0.6295180722891566,0.8111111111111111,0.3222,0.5596,0.3959,0.06,0.8867,1.0,social,3,Segment_3
USR_001319,paid,45,18-24,tier2,17,20,4,359,True,True,True,20,0.458,0.67,3.65724206319215,2.321928094887362,evening,0.7391304347826086,1.0,0.25,0.919428329135415,0.4526808302869428,0.6746987951807228,0.688888888888889,0.9914,0.2385,0.6861,1.0,0.8133,0.91,learning,2,Segment_2
USR_001320,trial,0,18-24,tier2,3,7,6,49,False,True,False,14,0.197,0.51,2.4306765580733933,2.807354922057604,afternoon,0.1304347826086956,0.35,0.0,0.6110705410916697,0.5473191697130572,0.2816265060240964,0.5111111111111112,0.5089,0.7012,0.5792,0.14,0.3067,0.91,social,3,Segment_3
USR_001321,churned,58,25-34,tier2,2,1,0,7,False,False,False,6,0.102,0.26,1.2920296742201791,0.0,early_morning,0.0869565217391304,0.05,0.3222222222222222,0.3248154385287732,0.0,0.1385542168674698,0.2333333333333333,0.1738,0.8219,0.1624,0.02,0.14,0.21,social,4,Segment_4
USR_001322,paid,57,18-24,tier2,11,9,7,388,True,True,True,23,0.644,0.88,3.70538018120822,3.0,night,0.4782608695652174,0.45,0.3166666666666666,0.9315302213947988,0.5848770656813589,0.9548192771084336,0.9222222222222224,0.7992,0.2008,0.7582,0.78,0.9533,0.91,achievement,2,Segment_2
USR_001323,paid,74,25-34,tier3,9,14,13,301,False,True,True,19,0.475,0.68,3.548087797148054,3.807354922057604,evening,0.391304347826087,0.7,0.4111111111111111,0.8919870160604666,0.7422781916068435,0.700301204819277,0.7000000000000001,0.9175,0.2579,0.8171,0.28,0.82,0.82,achievement,7,Segment_7
USR_001324,trial,6,18-24,tier2,11,3,1,18,False,True,True,15,0.203,0.41,1.8294828004351504,1.0,late_afternoon,0.4782608695652174,0.15,0.0333333333333333,0.4599308127058732,0.1949590218937863,0.2906626506024096,0.4,0.4735,0.6894,0.3274,0.06,0.64,0.91,social,3,Segment_3
USR_001325,trial,1,25-34,tier2,4,9,3,54,False,False,False,12,0.424,0.81,2.489896102404978,2.0,afternoon,0.1739130434782608,0.45,0.0055555555555555,0.6259582968803652,0.3899180437875726,0.6234939759036144,0.8444444444444446,0.6542,0.4417,0.5079,0.18,0.5067,0.21,gamification,5,Segment_5
USR_001326,churned,170,25-34,tier1,0,0,0,12,False,False,False,7,0.054,0.21,1.5936926411670824,0.0,early_morning,0.0,0.0,0.9444444444444444,0.4006533165990964,0.0,0.0662650602409638,0.1777777777777777,0.1172,0.8739,0.2003,0.0,0.1067,0.3,social,0,Segment_0
USR_001327,churned,131,25-34,tier1,0,0,0,0,False,False,False,21,0.07,0.11,0.0,0.0,night,0.0,0.0,0.7277777777777777,0.0,0.0,0.0903614457831325,0.0666666666666666,0.1172,0.8991,0.0,0.0,0.04,0.3,social,0,Segment_0
USR_001328,inactive,67,25-34,tier1,1,0,0,29,False,True,False,18,0.02,0.18,2.1132827525593787,0.0,evening,0.0434782608695652,0.0,0.3722222222222222,0.5312779402084316,0.0,0.0150602409638554,0.1444444444444444,0.1287,0.8885,0.2656,0.0,0.0867,1.0,social,4,Segment_4
USR_001329,churned,75,45+,tier3,2,1,0,30,False,False,False,19,0.042,0.31,2.133656214977323,0.0,evening,0.0869565217391304,0.05,0.4166666666666667,0.5363998157053146,0.0,0.0481927710843373,0.2888888888888889,0.1738,0.8249,0.2682,0.02,0.1733,0.12,gamification,4,Segment_4
USR_001330,paid,89,25-34,tier2,7,13,18,324,False,True,True,8,0.465,0.87,3.5936926411670824,4.247927513443585,early_morning,0.3043478260869565,0.65,0.4944444444444444,0.9034520448478416,0.8281717930966652,0.6852409638554217,0.9111111111111112,0.8753,0.2245,0.8658,0.26,0.9467,0.91,achievement,7,Segment_7
USR_001331,trial,2,18-24,tier1,5,3,4,42,False,False,False,17,0.2,0.45,2.336965027750064,2.321928094887362,late_afternoon,0.217391304347826,0.15,0.0111111111111111,0.5875115219572629,0.4526808302869428,0.286144578313253,0.4444444444444445,0.3222,0.8114,0.5201,0.06,0.2667,0.3,gamification,5,Segment_5
USR_001332,churned,35,18-24,tier2,1,2,0,40,True,False,False,22,0.032,0.13,2.3073720570481235,0.0,night,0.0434782608695652,0.1,0.1944444444444444,0.5800718679402438,0.0,0.0331325301204819,0.0888888888888889,0.1951,0.8733,0.29,0.64,0.0533,0.21,learning,4,Segment_4
USR_001333,inactive,48,25-34,tier1,0,0,0,37,False,False,False,18,0.034,0.19,2.2601593585085435,0.0,evening,0.0,0.0,0.2666666666666666,0.5682026255487976,0.0,0.036144578313253,0.1555555555555555,0.1172,0.8859,0.2841,0.0,0.0933,0.3,social,4,Segment_4
USR_001334,paid,77,35-44,tier2,14,8,15,362,True,True,True,17,0.424,0.78,3.662398399295941,4.0,late_afternoon,0.6086956521739131,0.4,0.4277777777777777,0.9207246287531196,0.7798360875751452,0.6234939759036144,0.8111111111111111,0.8104,0.2832,0.8503,0.76,0.8867,0.91,social,2,Segment_2
USR_001335,paid,81,18-24,tier3,19,6,16,269,True,True,False,17,0.344,0.64,3.4784951415313494,4.08746284125034,late_afternoon,0.8260869565217391,0.3,0.45,0.8744914666907007,0.7968877575573631,0.503012048192771,0.6555555555555556,0.8157,0.3407,0.8357,0.72,0.3933,0.82,gamification,2,Segment_2
USR_001336,paid,46,18-24,tier2,21,13,22,313,True,True,True,18,0.612,0.7,3.572298714656796,4.523561956057013,evening,0.9130434782608696,0.65,0.2555555555555555,0.8980736253270319,0.8819092144288181,0.9066265060240964,0.7222222222222222,0.9688,0.197,0.89,0.86,0.8333,0.91,social,2,Segment_2
USR_001337,churned,35,25-34,tier2,1,1,0,25,False,False,False,18,0.077,0.19,2.0243691992404758,0.0,evening,0.0434782608695652,0.05,0.1944444444444444,0.5089251294420208,0.0,0.1009036144578313,0.1555555555555555,0.1591,0.8563,0.2545,0.02,0.0933,0.21,gamification,4,Segment_4
USR_001338,trial,4,45+,tier1,3,4,1,24,False,True,True,13,0.395,0.51,2.0,1.0,afternoon,0.1304347826086956,0.2,0.0222222222222222,0.5027987282487452,0.1949590218937863,0.5798192771084337,0.5111111111111112,0.3299,0.6562,0.3489,0.08,0.7067,1.0,social,3,Segment_3
USR_001339,inactive,17,18-24,tier2,0,0,0,2,False,False,False,16,0.019,0.09,0.6826061944859854,0.0,late_afternoon,0.0,0.0,0.0944444444444444,0.1716067632411345,0.0,0.0135542168674698,0.0444444444444444,0.1172,0.9204,0.0858,0.0,0.0267,0.21,social,4,Segment_4
USR_001340,trial,6,18-24,tier2,7,7,7,56,False,True,False,17,0.172,0.41,2.512088994921136,3.0,late_afternoon,0.3043478260869565,0.35,0.0333333333333333,0.6315375759470078,0.5848770656813589,0.2439759036144577,0.4,0.6131,0.6382,0.6082,0.14,0.24,0.91,social,3,Segment_3
USR_001341,trial,3,35-44,tier2,10,7,2,42,False,False,False,18,0.231,0.52,2.336965027750064,1.5849625007211563,evening,0.4347826086956521,0.35,0.0166666666666666,0.5875115219572629,0.3090027388789262,0.3328313253012048,0.5222222222222223,0.6855,0.6006,0.4483,0.14,0.3133,0.21,gamification,5,Segment_5
USR_001342,paid,9,25-34,tier3,7,17,24,450,True,True,True,19,0.596,0.91,3.797268159453102,4.643856189774724,evening,0.3043478260869565,0.85,0.05,0.9546308006962364,0.9053616605738856,0.8825301204819276,0.9555555555555556,0.9498,0.1683,0.93,0.94,0.9733,0.82,achievement,2,Segment_2
USR_001343,paid,90,35-44,tier2,7,15,27,445,True,True,True,18,0.589,0.64,3.790341276846146,4.807354922057604,evening,0.3043478260869565,0.75,0.5,0.9528893868134836,0.9372372135006296,0.8719879518072288,0.6555555555555556,0.9201,0.2369,0.9451,0.9,0.7933,0.91,gamification,2,Segment_2
USR_001344,paid,100,18-24,tier3,20,14,19,375,False,False,True,20,0.324,0.57,3.684260882373545,4.321928094887363,evening,0.8695652173913043,0.7,0.5555555555555556,0.926220843097009,0.8425988740745155,0.4728915662650602,0.5777777777777777,0.9728,0.3084,0.8844,0.28,0.7467,0.12,gamification,7,Segment_7
USR_001345,trial,4,18-24,tier2,4,7,0,70,False,False,True,23,0.429,0.64,2.64855192245004,0.0,night,0.1739130434782608,0.35,0.0222222222222222,0.6658442691543247,0.0,0.6310240963855421,0.6555555555555556,0.5354,0.5117,0.3329,0.14,0.7933,0.21,achievement,5,Segment_5
USR_001346,trial,2,45+,tier2,3,8,3,56,False,True,True,7,0.445,0.55,2.512088994921136,2.0,early_morning,0.1304347826086956,0.4,0.0111111111111111,0.6315375759470078,0.3899180437875726,0.6551204819277108,0.5555555555555556,0.5704,0.568,0.5107,0.16,0.7333,0.91,social,3,Segment_3
USR_001347,trial,4,18-24,tier1,7,2,3,28,False,False,False,16,0.357,0.64,2.0922185341675,2.0,late_afternoon,0.3043478260869565,0.1,0.0222222222222222,0.5259824090989363,0.3899180437875726,0.5225903614457831,0.6555555555555556,0.3145,0.6326,0.458,0.04,0.3933,0.3,gamification,5,Segment_5
USR_001348,paid,112,18-24,tier3,9,7,3,127,False,True,True,15,0.366,0.87,3.014735906513752,2.0,late_afternoon,0.391304347826087,0.35,0.6222222222222222,0.757902689900471,0.3899180437875726,0.5361445783132529,0.9111111111111112,0.6622,0.3279,0.5739,0.14,0.9467,0.82,achievement,7,Segment_7
USR_001349,churned,53,25-34,tier2,2,0,0,49,False,False,False,16,0.034,0.24,2.4306765580733933,0.0,late_afternoon,0.0869565217391304,0.0,0.2944444444444444,0.6110705410916697,0.0,0.036144578313253,0.2111111111111111,0.141,0.8614,0.3055,0.0,0.1267,0.21,gamification,4,Segment_4
USR_001350,trial,5,25-34,tier3,8,7,2,70,True,False,True,20,0.199,0.56,2.64855192245004,1.5849625007211563,evening,0.3478260869565217,0.35,0.0277777777777777,0.6658442691543247,0.3090027388789262,0.2846385542168674,0.5666666666666668,0.638,0.5688,0.4874,0.74,0.74,0.12,learning,6,Segment_6
USR_001351,trial,7,18-24,tier2,7,3,0,36,True,False,True,16,0.185,0.57,2.243589444952929,0.0,late_afternoon,0.3043478260869565,0.15,0.0388888888888888,0.5640369598173204,0.0,0.2635542168674698,0.5777777777777777,0.3702,0.688,0.282,0.66,0.7467,0.21,achievement,6,Segment_6
USR_001352,paid,54,18-24,tier1,15,9,7,296,True,True,True,12,0.545,0.7,3.5377146858629342,3.0,afternoon,0.6521739130434783,0.45,0.3,0.8893792224793962,0.5848770656813589,0.8057228915662651,0.7222222222222222,0.859,0.2546,0.7371,0.78,0.8333,1.0,social,2,Segment_2
USR_001353,paid,81,18-24,tier3,13,8,28,285,True,True,True,9,0.359,0.77,3.514265301645453,4.857980995127573,mid_morning,0.5652173913043478,0.4,0.45,0.8834840621980133,0.9471072231886742,0.5256024096385542,0.8,0.7935,0.3095,0.9153,0.76,0.88,0.82,gamification,2,Segment_2
USR_001354,trial,3,35-44,tier2,9,5,3,65,False,False,False,19,0.384,0.46,2.6031788549643564,2.0,evening,0.391304347826087,0.25,0.0166666666666666,0.6544375088400515,0.3899180437875726,0.5632530120481928,0.4555555555555556,0.5442,0.635,0.5222,0.1,0.2733,0.21,gamification,5,Segment_5
USR_001355,trial,7,35-44,tier2,4,4,3,60,False,True,True,17,0.266,0.46,2.554229543378943,2.0,late_afternoon,0.1739130434782608,0.2,0.0388888888888888,0.6421316830331528,0.3899180437875726,0.3855421686746987,0.4555555555555556,0.3538,0.7047,0.516,0.08,0.6733,0.91,social,3,Segment_3
USR_001356,trial,0,18-24,tier1,4,6,0,72,False,True,False,18,0.395,0.61,2.665812336096604,0.0,evening,0.1739130434782608,0.3,0.0,0.6701835261695945,0.0,0.5798192771084337,0.6222222222222222,0.4735,0.6109,0.3351,0.12,0.3733,1.0,social,3,Segment_3
USR_001357,churned,131,45+,tier2,1,0,0,27,False,False,False,18,0.08,0.15,2.070415071268953,0.0,evening,0.0434782608695652,0.0,0.7277777777777777,0.5205010323905325,0.0,0.1054216867469879,0.1111111111111111,0.1287,0.8795,0.2603,0.0,0.0667,0.21,gamification,0,Segment_0
USR_001358,trial,0,35-44,tier1,7,2,3,20,False,False,True,8,0.45,0.58,1.8916681496081529,2.0,early_morning,0.3043478260869565,0.1,0.0,0.4755641699458181,0.3899180437875726,0.6626506024096386,0.5888888888888889,0.3145,0.6783,0.4327,0.04,0.7533,0.3,achievement,5,Segment_5
USR_001359,trial,6,25-34,tier2,9,4,2,60,False,False,True,16,0.382,0.73,2.554229543378943,1.5849625007211563,late_afternoon,0.391304347826087,0.2,0.0333333333333333,0.6421316830331528,0.3090027388789262,0.5602409638554217,0.7555555555555555,0.4823,0.5208,0.4756,0.08,0.8533,0.21,achievement,5,Segment_5
USR_001360,paid,29,25-34,tier2,14,17,26,284,True,True,True,17,0.662,0.9,3.512088994921136,4.754887502163469,late_afternoon,0.6086956521739131,0.85,0.1611111111111111,0.8829369400713803,0.9270082166367788,0.9819277108433736,0.9444444444444444,0.9755,0.1271,0.905,0.94,0.9667,0.91,achievement,2,Segment_2
USR_001361,trial,7,18-24,tier3,10,7,6,84,False,False,True,19,0.407,0.82,2.760374427722588,2.807354922057604,evening,0.4347826086956521,0.35,0.0388888888888888,0.6939563758746375,0.5473191697130572,0.5978915662650601,0.8555555555555555,0.6855,0.3935,0.6206,0.14,0.9133,0.12,achievement,5,Segment_5
USR_001362,inactive,88,25-34,tier3,1,0,0,10,False,False,False,15,0.061,0.13,1.4898961024049782,0.0,late_afternoon,0.0434782608695652,0.0,0.4888888888888889,0.3745589327559926,0.0,0.0768072289156626,0.0888888888888889,0.1287,0.8912,0.1873,0.0,0.0533,0.12,gamification,4,Segment_4
USR_001363,paid,18,25-34,tier2,8,7,3,362,True,True,True,19,0.484,0.74,3.662398399295941,2.0,evening,0.3478260869565217,0.35,0.1,0.9207246287531196,0.3899180437875726,0.7138554216867469,0.7666666666666667,0.638,0.3398,0.6553,0.74,0.86,0.91,social,1,Segment_1
USR_001364,trial,0,45+,tier2,9,1,4,12,False,False,True,17,0.436,0.65,1.5936926411670824,2.321928094887362,late_afternoon,0.391304347826087,0.05,0.0,0.4006533165990964,0.4526808302869428,0.641566265060241,0.6666666666666667,0.3069,0.6617,0.4267,0.02,0.8,0.21,achievement,5,Segment_5
USR_001365,paid,79,18-24,tier2,20,19,21,358,False,True,True,16,0.425,0.6,3.655513731244464,4.459431618637297,late_afternoon,0.8695652173913043,0.95,0.4388888888888889,0.9189938275827708,0.8694064265717518,0.6249999999999999,0.611111111111111,0.992,0.2661,0.8942,0.38,0.7667,0.91,social,7,Segment_7
USR_001366,inactive,54,18-24,tier3,0,0,0,34,False,False,False,8,0.081,0.24,2.209061955122168,0.0,early_morning,0.0,0.0,0.3,0.5553567708290562,0.0,0.1069277108433735,0.2111111111111111,0.1172,0.8568,0.2777,0.0,0.1267,0.12,gamification,4,Segment_4
USR_001367,trial,2,25-34,tier2,9,4,0,52,True,True,True,20,0.45,0.76,2.466881066289464,0.0,evening,0.391304347826087,0.2,0.0111111111111111,0.6201723314356253,0.0,0.6626506024096386,0.788888888888889,0.4823,0.5329,0.3101,0.68,0.8733,0.91,social,1,Segment_1
USR_001368,churned,64,18-24,tier2,1,1,0,25,False,False,False,18,0.053,0.12,2.0243691992404758,0.0,evening,0.0434782608695652,0.05,0.3555555555555555,0.5089251294420208,0.0,0.0647590361445783,0.0777777777777777,0.1591,0.8845,0.2545,0.02,0.0467,0.21,gamification,4,Segment_4
USR_001369,trial,5,25-34,tier1,7,6,3,66,True,False,False,18,0.31,0.48,2.6125224135125684,2.0,evening,0.3043478260869565,0.3,0.0277777777777777,0.6567864735177309,0.3899180437875726,0.4518072289156626,0.4777777777777778,0.5529,0.596,0.5234,0.72,0.2867,0.3,learning,6,Segment_6
USR_001370,trial,3,25-34,tier2,3,4,2,44,False,False,True,19,0.195,0.59,2.3652123889719707,1.5849625007211563,evening,0.1304347826086956,0.2,0.0166666666666666,0.5946128906066416,0.3090027388789262,0.2786144578313252,0.6,0.3299,0.759,0.4518,0.08,0.76,0.21,achievement,5,Segment_5
USR_001371,trial,0,25-34,tier2,9,9,6,135,True,True,True,17,0.487,0.64,3.052404101942768,2.807354922057604,late_afternoon,0.391304347826087,0.45,0.0,0.7673724502790383,0.5473191697130572,0.7183734939759036,0.6555555555555556,0.763,0.4281,0.6573,0.78,0.7933,0.91,social,1,Segment_1
USR_001372,paid,45,18-24,tier3,8,5,27,252,False,True,True,22,0.469,0.62,3.438088195871358,4.807354922057604,night,0.3478260869565217,0.25,0.25,0.8643331862455707,0.9372372135006296,0.6912650602409638,0.6333333333333333,0.5177,0.4196,0.9008,0.1,0.78,0.82,gamification,7,Segment_7
USR_001373,paid,112,18-24,tier2,16,9,29,329,True,True,True,19,0.253,0.52,3.603178854964357,4.906890595608519,evening,0.6956521739130435,0.45,0.6222222222222222,0.905836872964424,0.9566425910596552,0.3659638554216867,0.5222222222222223,0.8713,0.3776,0.9312,0.78,0.7133,0.91,gamification,2,Segment_2
USR_001374,trial,6,18-24,tier2,4,10,7,100,True,True,True,21,0.223,0.53,2.867535604316286,3.0,night,0.1739130434782608,0.5,0.0333333333333333,0.7208966275291128,0.5848770656813589,0.3207831325301205,0.5333333333333334,0.708,0.54,0.6529,0.8,0.72,0.91,social,1,Segment_1
USR_001375,churned,177,35-44,tier2,2,0,0,36,False,False,False,21,0.122,0.29,2.243589444952929,0.0,night,0.0869565217391304,0.0,0.9833333333333332,0.5640369598173204,0.0,0.1686746987951807,0.2666666666666666,0.141,0.82,0.282,0.0,0.16,0.21,gamification,0,Segment_0
USR_001376,trial,4,25-34,tier3,11,6,5,60,False,True,False,10,0.481,0.84,2.554229543378943,2.584962500721156,mid_morning,0.4782608695652174,0.3,0.0222222222222222,0.6421316830331528,0.5039617607727125,0.7093373493975903,0.8777777777777778,0.6542,0.3762,0.573,0.12,0.5267,0.82,social,3,Segment_3
USR_001377,paid,70,35-44,tier1,5,6,7,251,True,True,True,6,0.31,0.67,3.4356274602409247,3.0,early_morning,0.217391304347826,0.3,0.3888888888888889,0.8637145588728016,0.5848770656813589,0.4518072289156626,0.688888888888889,0.5,0.4554,0.7243,0.72,0.8133,1.0,social,1,Segment_1
USR_001378,churned,108,35-44,tier1,2,1,0,32,False,False,False,17,0.059,0.32,2.1725022968909635,0.0,late_afternoon,0.0869565217391304,0.05,0.6,0.5461656959971272,0.0,0.0737951807228915,0.3,0.1738,0.8168,0.2731,0.02,0.18,0.3,social,0,Segment_0
USR_001379,trial,7,18-24,tier2,8,9,0,135,False,False,True,23,0.24,0.76,3.052404101942768,0.0,night,0.3478260869565217,0.45,0.0388888888888888,0.7673724502790383,0.0,0.3463855421686747,0.788888888888889,0.7432,0.443,0.3837,0.18,0.8733,0.21,achievement,5,Segment_5
USR_001380,inactive,30,45+,tier1,0,0,0,5,False,True,False,17,0.026,0.24,1.1132827525593785,0.0,late_afternoon,0.0,0.0,0.1666666666666666,0.2798785760840589,0.0,0.0240963855421686,0.2111111111111111,0.1172,0.8733,0.1399,0.0,0.1267,1.0,social,4,Segment_4
USR_001381,paid,67,25-34,tier2,7,8,11,218,False,True,True,19,0.282,0.51,3.34841853058259,3.5849625007211565,evening,0.3043478260869565,0.4,0.3722222222222222,0.8417902894107291,0.6989207826664989,0.4096385542168674,0.5111111111111112,0.6701,0.4449,0.7704,0.16,0.7067,0.91,social,7,Segment_7
USR_001382,trial,1,45+,tier1,2,4,3,56,False,True,False,12,0.265,0.36,2.512088994921136,2.0,afternoon,0.0869565217391304,0.2,0.0055555555555555,0.6315375759470078,0.3899180437875726,0.3840361445783132,0.3444444444444445,0.3069,0.8277,0.5107,0.08,0.2067,1.0,social,3,Segment_3
USR_001383,churned,129,25-34,tier1,2,1,0,18,False,True,False,12,0.031,0.15,1.8294828004351504,0.0,afternoon,0.0869565217391304,0.05,0.7166666666666667,0.4599308127058732,0.0,0.0316265060240963,0.1111111111111111,0.1738,0.8762,0.23,0.02,0.0667,1.0,social,0,Segment_0
USR_001384,trial,3,35-44,tier2,4,2,3,10,True,True,True,6,0.291,0.67,1.4898961024049782,2.0,early_morning,0.1739130434782608,0.1,0.0166666666666666,0.3745589327559926,0.3899180437875726,0.4231927710843373,0.688888888888889,0.2501,0.734,0.3822,0.64,0.8133,0.91,social,1,Segment_1
USR_001385,paid,96,18-24,tier2,17,5,32,137,True,True,True,17,0.594,0.85,3.0614748460257584,5.044394119358453,late_afternoon,0.7391304347826086,0.25,0.5333333333333333,0.7696528295736371,0.9834501435568916,0.8795180722891566,0.888888888888889,0.7364,0.245,0.8766,0.7,0.9333,0.91,achievement,2,Segment_2
USR_001386,paid,82,18-24,tier3,6,9,17,146,True,True,True,23,0.454,0.64,3.1007301047303204,4.169925001442312,night,0.2608695652173913,0.45,0.4555555555555555,0.7795215766505017,0.8129644996516386,0.6686746987951807,0.6555555555555556,0.7006,0.3524,0.7962,0.78,0.7933,0.82,social,2,Segment_2
USR_001387,churned,78,18-24,tier2,2,0,0,4,False,False,False,10,0.068,0.15,1.0,0.0,mid_morning,0.0869565217391304,0.0,0.4333333333333333,0.2513993641243726,0.0,0.0873493975903614,0.1111111111111111,0.141,0.8782,0.1257,0.0,0.0667,0.21,social,4,Segment_4
USR_001388,churned,36,25-34,tier1,2,0,0,35,False,False,True,16,0.083,0.3,2.226565505118757,0.0,late_afternoon,0.0869565217391304,0.0,0.2,0.5597571521681179,0.0,0.1099397590361445,0.2777777777777778,0.141,0.8287,0.2799,0.0,0.5667,0.3,achievement,0,Segment_0
USR_001389,churned,31,45+,tier2,1,0,0,8,False,False,False,17,0.128,0.35,1.3652123889719707,0.0,late_afternoon,0.0434782608695652,0.0,0.1722222222222222,0.343213526482269,0.0,0.1777108433734939,0.3333333333333333,0.1287,0.8051,0.1716,0.0,0.2,0.21,social,4,Segment_4
USR_001390,trial,0,18-24,tier2,4,3,7,27,True,False,False,20,0.158,0.53,2.070415071268953,3.0,evening,0.1739130434782608,0.15,0.0,0.5205010323905325,0.5848770656813589,0.2228915662650602,0.5333333333333334,0.2994,0.8086,0.5527,0.66,0.32,0.21,learning,6,Segment_6
USR_001391,trial,7,35-44,tier3,9,4,0,44,False,False,True,7,0.207,0.66,2.3652123889719707,0.0,early_morning,0.391304347826087,0.2,0.0388888888888888,0.5946128906066416,0.0,0.2966867469879518,0.6777777777777778,0.4823,0.6017,0.2973,0.08,0.8067,0.12,achievement,5,Segment_5
USR_001392,trial,0,25-34,tier3,11,7,1,42,False,False,True,14,0.197,0.57,2.336965027750064,1.0,afternoon,0.4782608695652174,0.35,0.0,0.5875115219572629,0.1949590218937863,0.2816265060240964,0.5777777777777777,0.708,0.584,0.3912,0.14,0.7467,0.12,achievement,5,Segment_5
USR_001393,paid,76,18-24,tier3,15,17,8,506,False,False,True,21,0.547,0.69,3.86999147682015,3.1699250014423126,night,0.6521739130434783,0.85,0.4222222222222222,0.9729133964393272,0.6180054777578524,0.8087349397590361,0.711111111111111,0.9779,0.214,0.7955,0.34,0.8267,0.12,achievement,7,Segment_7
USR_001394,paid,73,25-34,tier3,15,5,15,247,False,True,True,16,0.327,0.95,3.4256858891975024,4.0,late_afternoon,0.6521739130434783,0.25,0.4055555555555555,0.861215254234088,0.7798360875751452,0.4774096385542168,1.0,0.6931,0.3057,0.8205,0.1,1.0,0.82,achievement,7,Segment_7
USR_001395,churned,174,25-34,tier1,0,0,0,48,False,False,True,15,0.105,0.34,2.418123910244335,0.0,late_afternoon,0.0,0.0,0.9666666666666668,0.6079148134093673,0.0,0.1430722891566265,0.3222222222222223,0.1172,0.8196,0.304,0.0,0.5933,0.3,achievement,0,Segment_0
USR_001396,paid,33,35-44,tier3,9,15,17,420,False,False,True,8,0.447,0.79,3.754498876283804,4.169925001442312,early_morning,0.391304347826087,0.75,0.1833333333333333,0.9438786301034198,0.8129644996516386,0.6581325301204819,0.8222222222222223,0.9344,0.2296,0.8784,0.3,0.8933,0.12,achievement,7,Segment_7
USR_001397,paid,75,18-24,tier2,12,9,9,179,True,True,True,21,0.474,0.82,3.226565505118757,3.321928094887362,night,0.5217391304347826,0.45,0.4166666666666667,0.8111565162924905,0.6476398521807292,0.6987951807228915,0.8555555555555555,0.8157,0.257,0.7294,0.78,0.9133,0.91,achievement,2,Segment_2
USR_001398,paid,105,18-24,tier3,9,5,3,116,True,True,True,17,0.366,0.73,2.958905030139053,2.0,late_afternoon,0.391304347826087,0.25,0.5833333333333334,0.7438668430813654,0.3899180437875726,0.5361445783132529,0.7555555555555555,0.5442,0.4082,0.5669,0.7,0.8533,0.82,achievement,1,Segment_1
