"user_id","segment_id","lifecycle_day","notif_1_template_id","notif_1_time","notif_1_channel","notif_2_template_id","notif_2_time","notif_2_channel","notif_3_template_id","notif_3_time","notif_3_channel","notif_4_template_id","notif_4_time","notif_4_channel","notif_5_template_id","notif_5_time","notif_5_channel","notif_6_template_id","notif_6_time","notif_6_channel","notif_7_template_id","notif_7_time","notif_7_channel","notif_8_template_id","notif_8_time","notif_8_channel","notif_9_template_id","notif_9_time","notif_9_channel"
"USR_001188","6","Day 2","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","late_afternoon","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","evening","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","evening","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T5","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","early_morning","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","early_morning","In-App"
"USR_001189","4","Day 38","Dormant_Social_Day_1_Unpredictability_T1","early_morning","Push","Dormant_Social_Day_1_Unpredictability_T2","mid_morning","Push","Dormant_Social_Day_1_Unpredictability_T3","mid_morning","Push","Dormant_Social_Day_1_Unpredictability_T4","afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T5","late_afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T1","late_afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T2","evening","In-App","Dormant_Social_Day_1_Unpredictability_T3","night","In-App","Dormant_Social_Day_1_Unpredictability_T4","night","In-App"
"USR_001190","5","Day 7","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","early_morning","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","mid_morning","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","mid_morning","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","afternoon","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","late_afternoon","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","late_afternoon","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","evening","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","night","In-App"
"USR_001191","0","Day 72","Inactive_Socialite_Day_1_Unpredictability_T1","evening","Push","Inactive_Socialite_Day_1_Unpredictability_T2","evening","Push","Inactive_Socialite_Day_1_Unpredictability_T3","night","Push","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","mid_morning","In-App"
"USR_001192","7","Day 108","Paid_Competitive_Week_4_Ownership_and_Possession_T1","evening","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T2","evening","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T3","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T4","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T5","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T1","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T2","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T3","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T4","mid_morning","In-App"
"USR_001193","2","Day 120","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","afternoon","In-App"
"USR_001194","4","Day 36","Dormant_Social_Day_1_Unpredictability_T1","evening","Push","Dormant_Social_Day_1_Unpredictability_T2","evening","Push","Dormant_Social_Day_1_Unpredictability_T3","night","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","night","In-App","Dormant_Social_Day_1_Unpredictability_T2","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T3","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T4","mid_morning","In-App"
"USR_001195","3","Day 1","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","early_morning","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","mid_morning","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","afternoon","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","afternoon","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T5","late_afternoon","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","evening","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","evening","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","night","In-App"
"USR_001196","2","Day 57","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","afternoon","In-App"
"USR_001197","7","Day 43","Paid_Competitive_Week_4_Ownership_and_Possession_T1","evening","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T2","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T3","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T4","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T5","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T1","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T2","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T3","mid_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T4","mid_morning","In-App"
"USR_001198","6","Day 3","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","late_afternoon","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","evening","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","night","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T5","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","early_morning","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","mid_morning","In-App"
"USR_001199","4","Day 40","Dormant_Social_Day_1_Unpredictability_T1","afternoon","Push","Dormant_Social_Day_1_Unpredictability_T2","afternoon","Push","Dormant_Social_Day_1_Unpredictability_T3","late_afternoon","Push","Dormant_Social_Day_1_Unpredictability_T4","evening","In-App","Dormant_Social_Day_1_Unpredictability_T5","evening","In-App","Dormant_Social_Day_1_Unpredictability_T1","night","In-App","Dormant_Social_Day_1_Unpredictability_T2","night","In-App","Dormant_Social_Day_1_Unpredictability_T3","night","In-App","Dormant_Social_Day_1_Unpredictability_T4","night","In-App"
"USR_001200","5","Day 1","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","evening","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","night","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","early_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","early_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","mid_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","afternoon","In-App"
"USR_001201","6","Day 18","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","afternoon","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","afternoon","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","late_afternoon","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","evening","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T5","evening","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","night","In-App"
"USR_001202","2","Day 43","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","late_afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","early_morning","In-App"
"USR_001203","5","Day 7","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","late_afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","evening","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","early_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","mid_morning","In-App"
"USR_001204","6","Day 6","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","mid_morning","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","mid_morning","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","afternoon","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","late_afternoon","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T5","late_afternoon","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","evening","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","night","In-App"
"USR_001205","4","Day 102","Dormant_Social_Day_1_Unpredictability_T1","late_afternoon","Push","Dormant_Social_Day_1_Unpredictability_T2","evening","Push","Dormant_Social_Day_1_Unpredictability_T3","evening","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","night","In-App","Dormant_Social_Day_1_Unpredictability_T2","night","In-App","Dormant_Social_Day_1_Unpredictability_T3","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T4","early_morning","In-App"
"USR_001206","5","Day 6","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","late_afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","evening","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","evening","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","night","In-App"
"USR_001207","2","Day 74","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","late_afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","evening","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","early_morning","In-App"
"USR_001208","2","Day 56","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","mid_morning","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","late_afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","late_afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","evening","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App"
"USR_001209","5","Day 0","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","late_afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","evening","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","evening","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","night","In-App"
"USR_001210","2","Day 93","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","mid_morning","In-App"
"USR_001211","4","Day 32","Dormant_Social_Day_1_Unpredictability_T1","night","Push","Dormant_Social_Day_1_Unpredictability_T2","night","Push","Dormant_Social_Day_1_Unpredictability_T3","night","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T2","mid_morning","In-App","Dormant_Social_Day_1_Unpredictability_T3","mid_morning","In-App","Dormant_Social_Day_1_Unpredictability_T4","afternoon","In-App"
"USR_001212","5","Day 5","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","evening","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","night","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","early_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","mid_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","mid_morning","In-App"
"USR_001213","2","Day 101","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","late_afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","late_afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","evening","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App"
"USR_001214","4","Day 55","Dormant_Social_Day_1_Unpredictability_T1","late_afternoon","Push","Dormant_Social_Day_1_Unpredictability_T2","evening","Push","Dormant_Social_Day_1_Unpredictability_T3","evening","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","night","In-App","Dormant_Social_Day_1_Unpredictability_T2","night","In-App","Dormant_Social_Day_1_Unpredictability_T3","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T4","early_morning","In-App"
"USR_001215","0","Day 137","Inactive_Socialite_Day_1_Unpredictability_T1","night","Push","Inactive_Socialite_Day_1_Unpredictability_T2","night","Push","Inactive_Socialite_Day_1_Unpredictability_T3","night","Push","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","mid_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","mid_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","afternoon","In-App"
"USR_001216","0","Day 177","Inactive_Socialite_Day_1_Unpredictability_T1","early_morning","Push","Inactive_Socialite_Day_1_Unpredictability_T2","mid_morning","Push","Inactive_Socialite_Day_1_Unpredictability_T3","afternoon","Push","Inactive_Socialite_Day_1_Unpredictability_T4","afternoon","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","late_afternoon","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","evening","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","evening","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App"
"USR_001217","4","Day 70","Dormant_Social_Day_1_Unpredictability_T1","early_morning","Push","Dormant_Social_Day_1_Unpredictability_T2","early_morning","Push","Dormant_Social_Day_1_Unpredictability_T3","mid_morning","Push","Dormant_Social_Day_1_Unpredictability_T4","afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T5","afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T1","late_afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T2","evening","In-App","Dormant_Social_Day_1_Unpredictability_T3","evening","In-App","Dormant_Social_Day_1_Unpredictability_T4","night","In-App"
"USR_001218","4","Day 78","Dormant_Social_Day_1_Unpredictability_T1","late_afternoon","Push","Dormant_Social_Day_1_Unpredictability_T2","late_afternoon","Push","Dormant_Social_Day_1_Unpredictability_T3","evening","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","night","In-App","Dormant_Social_Day_1_Unpredictability_T2","night","In-App","Dormant_Social_Day_1_Unpredictability_T3","night","In-App","Dormant_Social_Day_1_Unpredictability_T4","early_morning","In-App"
"USR_001219","7","Day 24","Paid_Competitive_Week_4_Ownership_and_Possession_T1","late_afternoon","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T2","evening","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T3","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T4","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T5","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T1","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T2","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T3","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T4","mid_morning","In-App"
"USR_001220","4","Day 48","Dormant_Social_Day_1_Unpredictability_T1","early_morning","Push","Dormant_Social_Day_1_Unpredictability_T2","early_morning","Push","Dormant_Social_Day_1_Unpredictability_T3","mid_morning","Push","Dormant_Social_Day_1_Unpredictability_T4","afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T5","afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T1","late_afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T2","evening","In-App","Dormant_Social_Day_1_Unpredictability_T3","evening","In-App","Dormant_Social_Day_1_Unpredictability_T4","night","In-App"
"USR_001221","4","Day 70","Dormant_Social_Day_1_Unpredictability_T1","evening","Push","Dormant_Social_Day_1_Unpredictability_T2","night","Push","Dormant_Social_Day_1_Unpredictability_T3","night","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","night","In-App","Dormant_Social_Day_1_Unpredictability_T2","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T3","mid_morning","In-App","Dormant_Social_Day_1_Unpredictability_T4","mid_morning","In-App"
"USR_001222","5","Day 3","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","late_afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","late_afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","evening","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","night","In-App"
"USR_001223","4","Day 83","Dormant_Social_Day_1_Unpredictability_T1","evening","Push","Dormant_Social_Day_1_Unpredictability_T2","night","Push","Dormant_Social_Day_1_Unpredictability_T3","night","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","night","In-App","Dormant_Social_Day_1_Unpredictability_T2","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T3","mid_morning","In-App","Dormant_Social_Day_1_Unpredictability_T4","mid_morning","In-App"
"USR_001224","4","Day 15","Dormant_Social_Day_1_Unpredictability_T1","night","Push","Dormant_Social_Day_1_Unpredictability_T2","night","Push","Dormant_Social_Day_1_Unpredictability_T3","night","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T2","mid_morning","In-App","Dormant_Social_Day_1_Unpredictability_T3","mid_morning","In-App","Dormant_Social_Day_1_Unpredictability_T4","afternoon","In-App"
"USR_001225","3","Day 1","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","evening","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","night","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","night","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T5","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","early_morning","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","early_morning","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","mid_morning","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","afternoon","In-App"
"USR_001226","3","Day 0","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","evening","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","evening","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","night","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T5","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","early_morning","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","early_morning","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","mid_morning","In-App"
"USR_001227","0","Day 174","Inactive_Socialite_Day_1_Unpredictability_T1","late_afternoon","Push","Inactive_Socialite_Day_1_Unpredictability_T2","evening","Push","Inactive_Socialite_Day_1_Unpredictability_T3","evening","Push","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","early_morning","In-App"
"USR_001228","4","Day 89","Dormant_Social_Day_1_Unpredictability_T1","evening","Push","Dormant_Social_Day_1_Unpredictability_T2","evening","Push","Dormant_Social_Day_1_Unpredictability_T3","night","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","night","In-App","Dormant_Social_Day_1_Unpredictability_T2","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T3","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T4","mid_morning","In-App"
